id	baseMean	log2FoldChange	pvalue	padj	Direction	WR260145T	WR260146T	WR260141T	WR260142T	Uniprot	GO	KEGG	Card	VFDB	PHI	COG	eggNOG	CAZy	NT	Pfam
ENSMUSG00000029629(Phf14)	22.3199811148043	1.57614912964568	0.0174342222372403	0.075612802397234	Up	36	42	11	9	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mmu:75725 K27397 PHD finger protein 14 --	--	VFG016465(gb|WP_011283979)	I4E2I1|PHI:11192|Vel1_(vdag_jr2_chr7g04890a)|27337|Verticillium_dahliae|reduced_virulence	--	9713.XP_006730890.1 COG5141@1|root,KOG0957@2759|Eukaryota,39GT5@33154|Opisthokonta,3BAY3@33208|Metazoa,3CTHY@33213|Bilateria,484XN@7711|Chordata,493WW@7742|Vertebrata,3J7GS@40674|Mammalia,3EGZG@33554|Carnivora PHD finger protein 14	--	AAC72807.1 ORF2 [Mus musculus domesticus]	PF00078.31|RVT_1|Reverse transcriptase (RNA-dependent DNA polymerase)
ENSMUSG00000016487(Ppfibp1)	56.7318878999926	1.31164372575544	0.0025328585062452	0.0178610145691753	Up	114	77	37	22	sp|E9Q6D6|ZN277_MOUSE Zinc finger protein 277 OS=Mus musculus OX=10090 GN=Znf277 PE=1 SV=1	GO:0046872 metal ion binding molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0070301 cellular response to hydrogen peroxide biological_process|GO:2000772 regulation of cellular senescence biological_process|GO:0005694 chromosome cellular_component|GO:0005737 cytoplasm cellular_component|GO:0005730 nucleolus cellular_component	mmu:73344 -- -- --	ARO:3002839|lnuF|CAD91132.1	VFG043925(gb|AAC61891)	J4KMX0|PHI:7152|Pmcb|176275|Beauveria_bassiana|reduced_virulence	--	9823.ENSSSCP00000022669 KOG1899@1|root,KOG1899@2759|Eukaryota,38C1U@33154|Opisthokonta,3BC30@33208|Metazoa,3CRN5@33213|Bilateria,482IW@7711|Chordata,48ZH7@7742|Vertebrata,3J4A9@40674|Mammalia Sterile alpha motif.	--	EDL29766.1 mCG148020 [Mus musculus]	PF08333.15|DUF1725|Protein of unknown function (DUF1725)
ENSMUSG00000029552(Tes)	6.00942864591941	-2.60667228130763	0.049799292170093	NA	Down	3	1	8	10	sp|Q2LAP6|TES_RAT Testin OS=Rattus norvegicus OX=10116 GN=Tes PE=1 SV=1	GO:0008270 zinc ion binding molecular_function|GO:0008285 negative regulation of cell population proliferation biological_process|GO:0005737 cytoplasm cellular_component|GO:0005925 focal adhesion cellular_component|GO:0032991 protein-containing complex cellular_component	mmu:21753 K24270 testin --	--	VFG034922(gb|WP_001303732)	A0A125YYI5|PHI:6694|Gra8|5811|Toxoplasma_gondii|unaffected_pathogenicity	--	10090.ENSMUSP00000111127 KOG1704@1|root,KOG1704@2759|Eukaryota,38UZI@33154|Opisthokonta,3BDWE@33208|Metazoa,3CVZ2@33213|Bilateria,48821@7711|Chordata,496XT@7742|Vertebrata,3JDP3@40674|Mammalia,35C2T@314146|Euarchontoglires,4PXZM@9989|Rodentia Scaffold protein that may play a role in cell adhesion, cell spreading and in the reorganization of the actin cytoskeleton. Plays a role in the regulation of cell proliferation. May act as a tumor suppressor (By similarity)	--	EDL13893.1 testis derived transcript, isoform CRA_b [Mus musculus]	PF06297.18|PET|PET Domain
ENSMUSG00000030059(Tmf1)	15.4781173308481	1.65086963192096	0.040481342321566	NA	Up	31	24	5	8	sp|B9EKI3|TMF1_MOUSE TATA element modulatory factor OS=Mus musculus OX=10090 GN=Tmf1 PE=1 SV=2	GO:0003677 DNA binding molecular_function|GO:0050681 nuclear androgen receptor binding molecular_function|GO:0030374 nuclear receptor coactivator activity molecular_function|GO:0001675 acrosome assembly biological_process|GO:0030521 androgen receptor signaling pathway biological_process|GO:0006915 apoptotic process biological_process|GO:0071407 cellular response to organic cyclic compound biological_process|GO:0042742 defense response to bacterium biological_process|GO:1904019 epithelial cell apoptotic process biological_process|GO:0030317 flagellated sperm motility biological_process|GO:0033327 Leydig cell differentiation biological_process|GO:0032275 luteinizing hormone secretion biological_process|GO:0008584 male gonad development biological_process|GO:1904036 negative regulation of epithelial cell apoptotic process biological_process|GO:0010629 negative regulation of gene expression biological_process|GO:0001819 positive regulation of cytokine production biological_process|GO:2000845 positive regulation of testosterone secretion biological_process|GO:0045944 positive regulation of transcription by RNA polymerase II biological_process|GO:0061136 regulation of proteasomal protein catabolic process biological_process|GO:0007286 spermatid development biological_process|GO:0007289 spermatid nucleus differentiation biological_process|GO:0005783 endoplasmic reticulum cellular_component|GO:0005794 Golgi apparatus cellular_component|GO:0000139 Golgi membrane cellular_component|GO:0005634 nucleus cellular_component	mmu:232286 K20286 TATA element modulatory factor --	ARO:3000823|ramA|AFK13828.1	VFG049678(gb|WP_011096938)	G4MPJ4|PHI:4053|Pax1|318829|Magnaporthe_oryzae|loss_of_pathogenicity	--	9707.XP_004404626.1 KOG4673@1|root,KOG4673@2759|Eukaryota,38G0Z@33154|Opisthokonta,3BJ8E@33208|Metazoa,3CXIE@33213|Bilateria,481JV@7711|Chordata,4957U@7742|Vertebrata,3JBVZ@40674|Mammalia,3EKWC@33554|Carnivora TATA element modulatory factor	--	XP_029334657.1 LOW QUALITY PROTEIN: TATA element modulatory factor [Mus caroli]	PF12325.12|TMF_TATA_bd|TATA element modulatory factor 1 TATA
ENSMUSG00000030201(Lrp6)	33.9671435193207	1.29752881453339	0.0184190290331919	0.0786528755613095	Up	65	49	25	11	sp|O88572|LRP6_MOUSE Low-density lipoprotein receptor-related protein 6 OS=Mus musculus OX=10090 GN=Lrp6 PE=1 SV=1	GO:0034185 apolipoprotein binding molecular_function|GO:0015026 coreceptor activity molecular_function|GO:0005109 frizzled binding molecular_function|GO:0042802 identical protein binding molecular_function|GO:0009952 anterior/posterior pattern specification biological_process|GO:0003401 axis elongation biological_process|GO:0090245 axis elongation involved in somitogenesis biological_process|GO:0046849 bone remodeling biological_process|GO:0009986 cell surface cellular_component|GO:0031410 cytoplasmic vesicle cellular_component|GO:0005769 early endosome cellular_component|GO:0005783 endoplasmic reticulum cellular_component	mmu:16974 K03068 low density lipoprotein receptor-related protein 5/6 mmu04150 mTOR signaling pathway|:::|mmu04310 Wnt signaling pathway|:::|mmu04928 Parathyroid hormone synthesis, secretion and action|:::|mmu05010 Alzheimer disease|:::|mmu05022 Pathways of neurodegeneration - multiple diseases|:::|mmu05200 Pathways in cancer|:::|mmu05224 Breast cancer|:::|mmu05225 Hepatocellular carcinoma|:::|mmu05226 Gastric cancer	ARO:3002654|APH(3')-VIIa|AAA76822.1	VFG041375(gb|WP_011452123)	P46593|PHI:175|Hwp1|5476|Candida_albicans|reduced_virulence	--	9555.ENSPANP00000005934 KOG1215@1|root,KOG1215@2759|Eukaryota,38B6M@33154|Opisthokonta,3B9HR@33208|Metazoa,3CTVB@33213|Bilateria,4845F@7711|Chordata,48VXT@7742|Vertebrata,3JDTM@40674|Mammalia,35IJ6@314146|Euarchontoglires,4MDZ7@9443|Primates,365GI@314294|Cercopithecoidea Component of the Wnt-Fzd-LRP5-LRP6 complex that triggers beta-catenin signaling through inducing aggregation of receptor- ligand complexes into ribosome-sized signalsomes	--	BAC34845.1 unnamed protein product [Mus musculus]	PF00058.21|Ldl_recept_b|Low-density lipoprotein receptor repeat class B
ENSMUSG00000033788(Dysf)	90.1585656188382	1.05027274031671	0.00273669562103719	0.0188821104453798	Up	129	155	65	41	sp|Q6URK4|ROA3_RAT Heterogeneous nuclear ribonucleoprotein A3 OS=Rattus norvegicus OX=10116 GN=Hnrnpa3 PE=1 SV=1	GO:0003730 mRNA 3'-UTR binding molecular_function|GO:0003729 mRNA binding molecular_function|GO:0051033 RNA transmembrane transporter activity molecular_function|GO:0000398 mRNA splicing, via spliceosome biological_process|GO:0051028 mRNA transport biological_process|GO:0071013 catalytic step 2 spliceosome cellular_component|GO:0098978 glutamatergic synapse cellular_component|GO:1990124 messenger ribonucleoprotein complex cellular_component|GO:0005634 nucleus cellular_component|GO:0098794 postsynapse cellular_component|GO:0014069 postsynaptic density cellular_component|GO:0035770 ribonucleoprotein granule cellular_component	mmu:229279 K12741 heterogeneous nuclear ribonucleoprotein A1/A3 mmu03040 Spliceosome|:::|mmu05014 Amyotrophic lateral sclerosis	--	VFG040447(gb|WP_011476845)	Q9HFZ4|PHI:183|Rbt1|5476|Candida_albicans|reduced_virulence	WP_053235621_1|COG0724|RNA recognition motif (RRM) domain	10042.XP_006991590.1 KOG1326@1|root,KOG1326@2759|Eukaryota,38D4M@33154|Opisthokonta,3BBII@33208|Metazoa,3CUEE@33213|Bilateria,480VN@7711|Chordata,493EN@7742|Vertebrata,3J4HR@40674|Mammalia,35MUN@314146|Euarchontoglires,4PZZJ@9989|Rodentia FerA	--	XP_059108812.1 heterogeneous nuclear ribonucleoprotein A3-like [Peromyscus eremicus]	PF16165.9|Ferlin_C|Ferlin C-terminus
ENSMUSG00000033769(Exoc6b)	19.039204108621	1.49309377778203	0.0353496299326749	0.124165011705855	Up	35	31	11	7	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mcal:110292590 K00134 glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12] mcal00010 Glycolysis / Gluconeogenesis|:::|mcal01100 Metabolic pathways|:::|mcal01200 Carbon metabolism|:::|mcal01230 Biosynthesis of amino acids|:::|mcal04066 HIF-1 signaling pathway|:::|mcal05010 Alzheimer disease|:::|mcal05132 Salmonella infection|:::|mcal05415 Diabetic cardiomyopathy	--	VFG010082(gb|WP_011781139)	Q5K8R6|PHI:2822|Cxt1p|5207|Cryptococcus_neoformans|reduced_virulence	--	10116.ENSRNOP00000065391 KOG1075@1|root,KOG1075@2759|Eukaryota,39RKB@33154|Opisthokonta,3BK61@33208|Metazoa,3E43G@33213|Bilateria,48JXY@7711|Chordata,49GK2@7742|Vertebrata,3JJ5B@40674|Mammalia,35U9R@314146|Euarchontoglires Reverse transcriptase (RNA-dependent DNA polymerase)	--	AAS66234.1 LRRGT00143 [Rattus norvegicus]	PF08333.15|DUF1725|Protein of unknown function (DUF1725)
ENSMUSG00000030102(Itpr1)	50.1692633380061	1.37010009353493	0.00267765930491706	0.018592212750458	Up	88	82	34	17	sp|P11881|ITPR1_MOUSE Inositol 1,4,5-trisphosphate receptor type 1 OS=Mus musculus OX=10090 GN=Itpr1 PE=1 SV=2	GO:0019855 calcium channel inhibitor activity molecular_function|GO:0005509 calcium ion binding molecular_function|GO:0015278 calcium-release channel activity molecular_function|GO:0042802 identical protein binding molecular_function|GO:0070679 inositol 1,4,5 trisphosphate binding molecular_function|GO:0098695 inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels molecular_function|GO:0005220 inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity molecular_function|GO:0035091 phosphatidylinositol binding molecular_function|GO:0019904 protein domain specific binding molecular_function|GO:0019903 protein phosphatase binding molecular_function|GO:0044877 protein-containing complex binding molecular_function|GO:0044325 transmembrane transporter binding molecular_function|GO:0006816 calcium ion transport biological_process|GO:0000902 cell morphogenesis biological_process|GO:0071320 cellular response to cAMP biological_process|GO:0032469 endoplasmic reticulum calcium ion homeostasis biological_process|GO:0042045 epithelial fluid transport biological_process|GO:0070059 intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress biological_process|GO:0099105 ion channel modulating, G protein-coupled receptor signaling pathway biological_process|GO:1990806 ligand-gated ion channel signaling pathway biological_process|GO:0097421 liver regeneration biological_process|GO:0043066 negative regulation of apoptotic process biological_process|GO:0050849 negative regulation of calcium-mediated signaling biological_process|GO:0007207 phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway biological_process|GO:0007200 phospholipase C-activating G protein-coupled receptor signaling pathway biological_process|GO:0043065 positive regulation of apoptotic process biological_process|GO:0051928 positive regulation of calcium ion transport biological_process|GO:0007204 positive regulation of cytosolic calcium ion concentration biological_process|GO:2000347 positive regulation of hepatocyte proliferation biological_process|GO:0032024 positive regulation of insulin secretion biological_process|GO:0010976 positive regulation of neuron projection development biological_process|GO:0009791 post-embryonic development biological_process|GO:0051209 release of sequestered calcium ion into cytosol biological_process|GO:0001666 response to hypoxia biological_process|GO:0050882 voluntary musculoskeletal movement biological_process|GO:0005955 calcineurin complex cellular_component|GO:0005737 cytoplasm cellular_component|GO:0030425 dendrite cellular_component|GO:0005783 endoplasmic reticulum cellular_component|GO:0005789 endoplasmic reticulum membrane cellular_component|GO:0098982 GABA-ergic synapse cellular_component|GO:0016020 membrane cellular_component|GO:0043025 neuronal cell body cellular_component|GO:0005635 nuclear envelope cellular_component|GO:0005637 nuclear inner membrane cellular_component|GO:0005730 nucleolus cellular_component|GO:0048471 perinuclear region of cytoplasm cellular_component|GO:0005886 plasma membrane cellular_component|GO:0031088 platelet dense granule membrane cellular_component|GO:0031094 platelet dense tubular network cellular_component|GO:0098794 postsynapse cellular_component|GO:0014069 postsynaptic density cellular_component|GO:0098793 presynapse cellular_component|GO:0032991 protein-containing complex cellular_component|GO:0016529 sarcoplasmic reticulum cellular_component|GO:0098685 Schaffer collateral - CA1 synapse cellular_component|GO:0030667 secretory granule membrane cellular_component|GO:0030868 smooth endoplasmic reticulum membrane cellular_component|GO:0045202 synapse cellular_component|GO:0097060 synaptic membrane cellular_component|GO:0030658 transport vesicle membrane cellular_component	mmu:246196 -- -- --	--	VFG051131(gb|WP_006191504.1)	B8N0R8|PHI:123807|Afla_026030|5059|Aspergillus_flavus|unaffected_pathogenicity	--	10029.XP_007630582.1 KOG3533@1|root,KOG3533@2759|Eukaryota,38BAI@33154|Opisthokonta,3BB2U@33208|Metazoa,3CTXJ@33213|Bilateria,485MF@7711|Chordata,48VJG@7742|Vertebrata,3J7D7@40674|Mammalia,35CQV@314146|Euarchontoglires,4PYEY@9989|Rodentia inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	--	EDL20421.1 mCG1033197, partial [Mus musculus]	PF02815.23|MIR|MIR domain
ENSMUSG00000030103(Bhlhe40)	34.3497517163977	-1.06421343277824	0.0409816249583843	0.138474075527623	Down	27	25	41	41	sp|O35185|BHE40_MOUSE Class E basic helix-loop-helix protein 40 OS=Mus musculus OX=10090 GN=Bhlhe40 PE=1 SV=1	GO:0043425 bHLH transcription factor binding molecular_function|GO:0003677 DNA binding molecular_function|GO:0000981 DNA-binding transcription factor activity, RNA polymerase II-specific molecular_function|GO:0001227 DNA-binding transcription repressor activity, RNA polymerase II-specific molecular_function|GO:0070888 E-box binding molecular_function|GO:0043426 MRF binding molecular_function|GO:0019904 protein domain specific binding molecular_function|GO:0046982 protein heterodimerization activity molecular_function|GO:0042803 protein homodimerization activity molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0061629 RNA polymerase II-specific DNA-binding transcription factor binding molecular_function|GO:1990837 sequence-specific double-stranded DNA binding molecular_function|GO:0009952 anterior/posterior pattern specification biological_process|GO:0032922 circadian regulation of gene expression biological_process|GO:0007623 circadian rhythm biological_process|GO:0043153 entrainment of circadian clock by photoperiod biological_process|GO:0045892 negative regulation of DNA-templated transcription biological_process|GO:0000122 negative regulation of transcription by RNA polymerase II biological_process|GO:0042752 regulation of circadian rhythm biological_process|GO:0050767 regulation of neurogenesis biological_process|GO:0006357 regulation of transcription by RNA polymerase II biological_process|GO:0009416 response to light stimulus biological_process|GO:0005737 cytoplasm cellular_component|GO:0016604 nuclear body cellular_component|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component	mmu:20893 K03729 class B basic helix-loop-helix protein 2 mmu04710 Circadian rhythm	--	VFG010989(gb|WP_003815848)	A0A098D2S9|PHI:1303|Gzbhlh004|5518|Fusarium_graminearum|unaffected_pathogenicity	--	10090.ENSMUSP00000032194 KOG4304@1|root,KOG4304@2759|Eukaryota,39EZ4@33154|Opisthokonta,3BHDX@33208|Metazoa,3CX3Q@33213|Bilateria,47Z4T@7711|Chordata,48VV7@7742|Vertebrata,3JCI3@40674|Mammalia,35N27@314146|Euarchontoglires,4Q51U@9989|Rodentia Class E basic helix-loop-helix protein 40	--	NP_035628.1 class E basic helix-loop-helix protein 40 [Mus musculus]	PF07527.17|Hairy_orange|Hairy Orange
ENSMUSG00000057604(Lmcd1)	104.987006999432	-1.6640295112466	2.81398046015013e-07	6.91113601012871e-06	Down	58	60	173	115	sp|Q8VEE1|LMCD1_MOUSE LIM and cysteine-rich domains protein 1 OS=Mus musculus OX=10090 GN=Lmcd1 PE=1 SV=1	GO:0003714 transcription corepressor activity molecular_function|GO:0008270 zinc ion binding molecular_function|GO:0000122 negative regulation of transcription by RNA polymerase II biological_process|GO:0070886 positive regulation of calcineurin-NFAT signaling cascade biological_process|GO:0010611 regulation of cardiac muscle hypertrophy biological_process|GO:0005737 cytoplasm cellular_component|GO:0005634 nucleus cellular_component	mmu:30937 K24417 LIM and cysteine-rich domains protein 1 --	--	--	--	--	10036.XP_005066224.1 KOG1704@1|root,KOG1704@2759|Eukaryota,39SQR@33154|Opisthokonta,3B94Y@33208|Metazoa,3CU1W@33213|Bilateria,487H6@7711|Chordata,48X7B@7742|Vertebrata,3J7XG@40674|Mammalia,35GFQ@314146|Euarchontoglires,4PWJU@9989|Rodentia LIM and cysteine-rich domains	--	KAK2490727.1 hypothetical protein MC885_001395, partial [Smutsia gigantea]	PF06297.18|PET|PET Domain
